,IP,Datetime,2,3,Type,Bytes,Source,Request
207,200.51.254.249,2015-07-22 20:00:01.076195,"AA,RA",AUTH,NS,86400,156.179.190.in-addr.arpa.,dns2.mrse.com.ar.
208,200.51.254.249,2015-07-22 20:00:01.076195,"AA,RA",AUTH,NS,86400,156.179.190.in-addr.arpa.,dns3.mrse.com.ar.
209,200.51.254.249,2015-07-22 20:00:01.076195,"AA,RA",AUTH,NS,86400,156.179.190.in-addr.arpa.,dns1.mrse.com.ar.
210,200.51.254.249,2015-07-22 20:00:01.076195,"AA,RA",AUTH,NS,86400,156.179.190.in-addr.arpa.,dns4.mrse.com.ar.
211,200.51.254.249,2015-07-22 20:00:01.076195,"AA,RA",ADD,A,86400,dns1.mrse.com.ar.,200.51.254.216
212,200.51.254.249,2015-07-22 20:00:01.076195,"AA,RA",ADD,A,86400,dns2.mrse.com.ar.,200.51.254.207
213,200.51.254.249,2015-07-22 20:00:01.076195,"AA,RA",ADD,A,86400,dns3.mrse.com.ar.,200.51.254.249
214,200.51.254.249,2015-07-22 20:00:01.076195,"AA,RA",ADD,A,86400,dns4.mrse.com.ar.,200.51.254.198
215,192.5.4.1,2015-07-22 20:00:01.079062,AA,AUTH,SOA,3600,5.in-addr.arpa.,pri.authdns.ripe.net.
216,68.238.64.72,2015-07-22 20:00:01.084697,AA,ANS,PTR,86400,151.27.184.71.in-addr.arpa.,pool-71-184-27-151.bstnma.east.verizon.net.
217,68.238.64.72,2015-07-22 20:00:01.084697,AA,AUTH,NS,86400,27.184.71.in-addr.arpa.,ns8.verizon.net.
218,68.238.64.72,2015-07-22 20:00:01.084697,AA,AUTH,NS,86400,27.184.71.in-addr.arpa.,ns5.verizon.net.
219,68.238.64.72,2015-07-22 20:00:01.084697,AA,AUTH,NS,86400,27.184.71.in-addr.arpa.,ns6.verizon.net.
220,68.238.64.72,2015-07-22 20:00:01.084697,AA,AUTH,NS,86400,27.184.71.in-addr.arpa.,ns7.verizon.net.
221,202.102.212.1,2015-07-22 20:00:01.088933,AA,AUTH,SOA,86400,168.60.in-addr.arpa.,soa.
222,192.26.92.30,2015-07-22 20:00:01.094062,-,AUTH,NS,172800,autozone.com.,ns1.autozone.com.
223,192.26.92.30,2015-07-22 20:00:01.094062,-,AUTH,NS,172800,autozone.com.,ns2.autozone.com.
224,192.26.92.30,2015-07-22 20:00:01.094062,-,AUTH,NS,172800,autozone.com.,ns3.autozone.com.
225,192.26.92.30,2015-07-22 20:00:01.094062,-,AUTH,NS,172800,autozone.com.,ns4.autozone.com.
226,192.26.92.30,2015-07-22 20:00:01.094062,-,ADD,A,172800,ns1.autozone.com.,169.198.1.22
227,192.26.92.30,2015-07-22 20:00:01.094062,-,ADD,A,172800,ns2.autozone.com.,169.198.203.13
228,192.26.92.30,2015-07-22 20:00:01.094062,-,ADD,A,172800,ns3.autozone.com.,169.198.1.12
229,192.26.92.30,2015-07-22 20:00:01.094062,-,ADD,A,172800,ns4.autozone.com.,169.198.203.14
230,192.26.92.30,2015-07-22 20:00:01.094081,-,AUTH,NS,172800,autozone.com.,ns1.autozone.com.
231,192.26.92.30,2015-07-22 20:00:01.094081,-,AUTH,NS,172800,autozone.com.,ns2.autozone.com.
232,192.26.92.30,2015-07-22 20:00:01.094081,-,AUTH,NS,172800,autozone.com.,ns3.autozone.com.
233,192.26.92.30,2015-07-22 20:00:01.094081,-,AUTH,NS,172800,autozone.com.,ns4.autozone.com.
234,192.26.92.30,2015-07-22 20:00:01.094081,-,ADD,A,172800,ns1.autozone.com.,169.198.1.22
235,192.26.92.30,2015-07-22 20:00:01.094081,-,ADD,A,172800,ns2.autozone.com.,169.198.203.13
236,192.26.92.30,2015-07-22 20:00:01.094081,-,ADD,A,172800,ns3.autozone.com.,169.198.1.12
237,192.26.92.30,2015-07-22 20:00:01.094081,-,ADD,A,172800,ns4.autozone.com.,169.198.203.14
238,192.26.92.30,2015-07-22 20:00:01.094315,-,AUTH,NS,172800,autozone.com.,ns1.autozone.com.
239,192.26.92.30,2015-07-22 20:00:01.094315,-,AUTH,NS,172800,autozone.com.,ns2.autozone.com.
240,192.26.92.30,2015-07-22 20:00:01.094315,-,AUTH,NS,172800,autozone.com.,ns3.autozone.com.
241,192.26.92.30,2015-07-22 20:00:01.094315,-,AUTH,NS,172800,autozone.com.,ns4.autozone.com.
242,192.26.92.30,2015-07-22 20:00:01.094315,-,ADD,A,172800,ns1.autozone.com.,169.198.1.22
243,192.26.92.30,2015-07-22 20:00:01.094315,-,ADD,A,172800,ns2.autozone.com.,169.198.203.13
244,192.26.92.30,2015-07-22 20:00:01.094315,-,ADD,A,172800,ns3.autozone.com.,169.198.1.12
245,192.26.92.30,2015-07-22 20:00:01.094315,-,ADD,A,172800,ns4.autozone.com.,169.198.203.14
246,192.26.92.30,2015-07-22 20:00:01.094336,-,AUTH,NS,172800,autozone.com.,ns1.autozone.com.
247,192.26.92.30,2015-07-22 20:00:01.094336,-,AUTH,NS,172800,autozone.com.,ns2.autozone.com.
248,192.26.92.30,2015-07-22 20:00:01.094336,-,AUTH,NS,172800,autozone.com.,ns3.autozone.com.
249,192.26.92.30,2015-07-22 20:00:01.094336,-,AUTH,NS,172800,autozone.com.,ns4.autozone.com.
250,192.26.92.30,2015-07-22 20:00:01.094336,-,ADD,A,172800,ns1.autozone.com.,169.198.1.22
251,192.26.92.30,2015-07-22 20:00:01.094336,-,ADD,A,172800,ns2.autozone.com.,169.198.203.13
252,192.26.92.30,2015-07-22 20:00:01.094336,-,ADD,A,172800,ns3.autozone.com.,169.198.1.12
253,192.26.92.30,2015-07-22 20:00:01.094336,-,ADD,A,172800,ns4.autozone.com.,169.198.203.14
254,203.119.26.3,2015-07-22 20:00:01.101051,AA,AUTH,SOA,86400,34.119.in-addr.arpa.,a.in-addr.cn.
255,202.96.104.18,2015-07-22 20:00:01.128412,AA,AUTH,SOA,1800,220.115.in-addr.arpa.,ns.zjnbptt.net.cn.
256,202.102.128.69,2015-07-22 20:00:01.153899,AA,AUTH,SOA,7200,214.60.in-addr.arpa.,ns.sdjnptt.net.cn.
257,69.134.147.5,2015-07-22 20:00:01.157650,AA,ANS,PTR,86400,151.28.251.172.in-addr.arpa.,cpe-172-251-28-151.socal.res.rr.com.
258,69.134.147.5,2015-07-22 20:00:01.157650,AA,AUTH,NS,86400,28.251.172.in-addr.arpa.,dns6.rr.com.
259,69.134.147.5,2015-07-22 20:00:01.157650,AA,AUTH,NS,86400,28.251.172.in-addr.arpa.,dns5.rr.com.
260,69.134.147.5,2015-07-22 20:00:01.157650,AA,AUTH,NS,86400,28.251.172.in-addr.arpa.,dns2.rr.com.
261,69.134.147.5,2015-07-22 20:00:01.157650,AA,AUTH,NS,86400,28.251.172.in-addr.arpa.,dns1.rr.com.
262,69.134.147.5,2015-07-22 20:00:01.157650,AA,AUTH,NS,86400,28.251.172.in-addr.arpa.,dns3.rr.com.
263,69.134.147.5,2015-07-22 20:00:01.157650,AA,ADD,A,14400,dns1.rr.com.,69.134.7.5
264,69.134.147.5,2015-07-22 20:00:01.157650,AA,ADD,A,14400,dns2.rr.com.,69.134.147.5
265,69.134.147.5,2015-07-22 20:00:01.157650,AA,ADD,A,14400,dns3.rr.com.,69.134.7.6
266,69.134.147.5,2015-07-22 20:00:01.157650,AA,ADD,A,14400,dns5.rr.com.,65.24.0.171
267,69.134.147.5,2015-07-22 20:00:01.157650,AA,ADD,A,14400,dns6.rr.com.,76.85.228.83
268,169.198.1.12,2015-07-22 20:00:01.160268,AA,ANS,A,10800,ns2.autozone.com.,169.198.203.13
269,169.198.1.12,2015-07-22 20:00:01.160268,AA,AUTH,NS,10800,autozone.com.,ns1.autozone.com.
270,169.198.1.12,2015-07-22 20:00:01.160268,AA,AUTH,NS,10800,autozone.com.,ns2.autozone.com.
271,169.198.1.12,2015-07-22 20:00:01.160268,AA,AUTH,NS,10800,autozone.com.,ns3.autozone.com.
272,169.198.1.12,2015-07-22 20:00:01.160268,AA,AUTH,NS,10800,autozone.com.,ns4.autozone.com.
273,169.198.1.12,2015-07-22 20:00:01.160268,AA,ADD,A,10800,ns1.autozone.com.,169.198.1.22
274,169.198.1.12,2015-07-22 20:00:01.160268,AA,ADD,A,10800,ns3.autozone.com.,169.198.1.12
275,169.198.1.12,2015-07-22 20:00:01.160268,AA,ADD,A,10800,ns4.autozone.com.,169.198.203.14
276,169.198.1.12,2015-07-22 20:00:01.160285,AA,AUTH,SOA,86400,autozone.com.,ns1.autozone.com.
277,169.198.1.12,2015-07-22 20:00:01.160395,AA,ANS,A,10800,ns1.autozone.com.,169.198.1.22
278,169.198.1.12,2015-07-22 20:00:01.160395,AA,AUTH,NS,10800,autozone.com.,ns4.autozone.com.
279,169.198.1.12,2015-07-22 20:00:01.160395,AA,AUTH,NS,10800,autozone.com.,ns1.autozone.com.
280,169.198.1.12,2015-07-22 20:00:01.160395,AA,AUTH,NS,10800,autozone.com.,ns2.autozone.com.
281,169.198.1.12,2015-07-22 20:00:01.160395,AA,AUTH,NS,10800,autozone.com.,ns3.autozone.com.
282,169.198.1.12,2015-07-22 20:00:01.160395,AA,ADD,A,10800,ns2.autozone.com.,169.198.203.13
283,169.198.1.12,2015-07-22 20:00:01.160395,AA,ADD,A,10800,ns3.autozone.com.,169.198.1.12
284,169.198.1.12,2015-07-22 20:00:01.160395,AA,ADD,A,10800,ns4.autozone.com.,169.198.203.14
285,169.198.1.12,2015-07-22 20:00:01.160408,AA,AUTH,SOA,86400,autozone.com.,ns1.autozone.com.
286,213.228.57.41,2015-07-22 20:00:01.225106,-,AUTH,NS,86400,4.234.82.in-addr.arpa.,ns3-rev.proxad.net.
287,213.228.57.41,2015-07-22 20:00:01.225106,-,AUTH,NS,86400,4.234.82.in-addr.arpa.,ns2-rev.proxad.net.
288,169.198.1.22,2015-07-22 20:00:01.225482,AA,AUTH,SOA,86400,0.198.169.in-addr.arpa.,ns2.autozone.com.
289,193.0.9.3,2015-07-22 20:00:01.267460,AA,AUTH,SOA,172800,110.in-addr.arpa.,ns1.apnic.net.
290,204.61.216.50,2015-07-22 20:00:01.267836,-,AUTH,NS,86400,99.166.69.in-addr.arpa.,dns1.megahits.net.
291,204.61.216.50,2015-07-22 20:00:01.267836,-,AUTH,NS,86400,99.166.69.in-addr.arpa.,dns2.megahits.net.
292,193.0.9.3,2015-07-22 20:00:01.284072,AA,AUTH,SOA,172800,223.in-addr.arpa.,ns1.apnic.net.
293,193.0.9.3,2015-07-22 20:00:01.294569,AA,AUTH,SOA,172800,183.in-addr.arpa.,ns1.apnic.net.
294,198.41.0.10,2015-07-22 20:00:01.299566,CD,AUTH,NS,172800,net.,d.gtld-servers.net.
295,198.41.0.10,2015-07-22 20:00:01.299566,CD,AUTH,NS,172800,net.,a.gtld-servers.net.
296,198.41.0.10,2015-07-22 20:00:01.299566,CD,AUTH,NS,172800,net.,f.gtld-servers.net.
297,198.41.0.10,2015-07-22 20:00:01.299566,CD,AUTH,NS,172800,net.,c.gtld-servers.net.
298,198.41.0.10,2015-07-22 20:00:01.299566,CD,AUTH,NS,172800,net.,b.gtld-servers.net.
299,198.41.0.10,2015-07-22 20:00:01.299566,CD,AUTH,NS,172800,net.,m.gtld-servers.net.
300,198.41.0.10,2015-07-22 20:00:01.299566,CD,AUTH,NS,172800,net.,g.gtld-servers.net.
301,198.41.0.10,2015-07-22 20:00:01.299566,CD,AUTH,NS,172800,net.,l.gtld-servers.net.
302,198.41.0.10,2015-07-22 20:00:01.299566,CD,AUTH,NS,172800,net.,k.gtld-servers.net.
303,198.41.0.10,2015-07-22 20:00:01.299566,CD,AUTH,NS,172800,net.,i.gtld-servers.net.
304,198.41.0.10,2015-07-22 20:00:01.299566,CD,AUTH,NS,172800,net.,h.gtld-servers.net.
305,198.41.0.10,2015-07-22 20:00:01.299566,CD,AUTH,NS,172800,net.,e.gtld-servers.net.
306,198.41.0.10,2015-07-22 20:00:01.299566,CD,AUTH,NS,172800,net.,j.gtld-servers.net.
307,198.41.0.10,2015-07-22 20:00:01.299566,CD,ADD,A,172800,a.gtld-servers.net.,192.5.6.30
308,198.41.0.10,2015-07-22 20:00:01.299566,CD,ADD,AAAA,172800,a.gtld-servers.net.,2001:503:a83e::2:30
309,198.41.0.10,2015-07-22 20:00:01.299566,CD,ADD,A,172800,b.gtld-servers.net.,192.33.14.30
310,198.41.0.10,2015-07-22 20:00:01.299566,CD,ADD,AAAA,172800,b.gtld-servers.net.,2001:503:231d::2:30
311,198.41.0.10,2015-07-22 20:00:01.299566,CD,ADD,A,172800,c.gtld-servers.net.,192.26.92.30
312,198.41.0.10,2015-07-22 20:00:01.299566,CD,ADD,A,172800,d.gtld-servers.net.,192.31.80.30
313,198.41.0.10,2015-07-22 20:00:01.299566,CD,ADD,A,172800,e.gtld-servers.net.,192.12.94.30
314,198.41.0.10,2015-07-22 20:00:01.299566,CD,ADD,A,172800,f.gtld-servers.net.,192.35.51.30
315,198.41.0.10,2015-07-22 20:00:01.299566,CD,ADD,A,172800,g.gtld-servers.net.,192.42.93.30
316,198.41.0.10,2015-07-22 20:00:01.299566,CD,ADD,A,172800,h.gtld-servers.net.,192.54.112.30
317,198.41.0.10,2015-07-22 20:00:01.299566,CD,ADD,A,172800,i.gtld-servers.net.,192.43.172.30
318,198.41.0.10,2015-07-22 20:00:01.299566,CD,ADD,A,172800,j.gtld-servers.net.,192.48.79.30
319,198.41.0.10,2015-07-22 20:00:01.299566,CD,ADD,A,172800,k.gtld-servers.net.,192.52.178.30
320,198.41.0.10,2015-07-22 20:00:01.299566,CD,ADD,A,172800,l.gtld-servers.net.,192.41.162.30
321,198.41.0.10,2015-07-22 20:00:01.299566,CD,ADD,A,172800,m.gtld-servers.net.,192.55.83.30
322,198.41.0.10,2015-07-22 20:00:01.299690,CD,AUTH,NS,172800,net.,a.gtld-servers.net.
323,198.41.0.10,2015-07-22 20:00:01.299690,CD,AUTH,NS,172800,net.,j.gtld-servers.net.
324,198.41.0.10,2015-07-22 20:00:01.299690,CD,AUTH,NS,172800,net.,i.gtld-servers.net.
325,198.41.0.10,2015-07-22 20:00:01.299690,CD,AUTH,NS,172800,net.,m.gtld-servers.net.
326,198.41.0.10,2015-07-22 20:00:01.299690,CD,AUTH,NS,172800,net.,k.gtld-servers.net.
327,198.41.0.10,2015-07-22 20:00:01.299690,CD,AUTH,NS,172800,net.,f.gtld-servers.net.
328,198.41.0.10,2015-07-22 20:00:01.299690,CD,AUTH,NS,172800,net.,l.gtld-servers.net.
329,198.41.0.10,2015-07-22 20:00:01.299690,CD,AUTH,NS,172800,net.,e.gtld-servers.net.
330,198.41.0.10,2015-07-22 20:00:01.299690,CD,AUTH,NS,172800,net.,h.gtld-servers.net.
331,198.41.0.10,2015-07-22 20:00:01.299690,CD,AUTH,NS,172800,net.,d.gtld-servers.net.
332,198.41.0.10,2015-07-22 20:00:01.299690,CD,AUTH,NS,172800,net.,g.gtld-servers.net.
333,198.41.0.10,2015-07-22 20:00:01.299690,CD,AUTH,NS,172800,net.,b.gtld-servers.net.
334,198.41.0.10,2015-07-22 20:00:01.299690,CD,AUTH,NS,172800,net.,c.gtld-servers.net.
335,198.41.0.10,2015-07-22 20:00:01.299690,CD,ADD,A,172800,a.gtld-servers.net.,192.5.6.30
336,198.41.0.10,2015-07-22 20:00:01.299690,CD,ADD,AAAA,172800,a.gtld-servers.net.,2001:503:a83e::2:30
337,198.41.0.10,2015-07-22 20:00:01.299690,CD,ADD,A,172800,b.gtld-servers.net.,192.33.14.30
338,198.41.0.10,2015-07-22 20:00:01.299690,CD,ADD,AAAA,172800,b.gtld-servers.net.,2001:503:231d::2:30
339,198.41.0.10,2015-07-22 20:00:01.299690,CD,ADD,A,172800,c.gtld-servers.net.,192.26.92.30
340,198.41.0.10,2015-07-22 20:00:01.299690,CD,ADD,A,172800,d.gtld-servers.net.,192.31.80.30
341,198.41.0.10,2015-07-22 20:00:01.299690,CD,ADD,A,172800,e.gtld-servers.net.,192.12.94.30
342,198.41.0.10,2015-07-22 20:00:01.299690,CD,ADD,A,172800,f.gtld-servers.net.,192.35.51.30
343,198.41.0.10,2015-07-22 20:00:01.299690,CD,ADD,A,172800,g.gtld-servers.net.,192.42.93.30
344,198.41.0.10,2015-07-22 20:00:01.299690,CD,ADD,A,172800,h.gtld-servers.net.,192.54.112.30
345,198.41.0.10,2015-07-22 20:00:01.299690,CD,ADD,A,172800,i.gtld-servers.net.,192.43.172.30
346,198.41.0.10,2015-07-22 20:00:01.299690,CD,ADD,A,172800,j.gtld-servers.net.,192.48.79.30
347,198.41.0.10,2015-07-22 20:00:01.299690,CD,ADD,A,172800,k.gtld-servers.net.,192.52.178.30
348,198.41.0.10,2015-07-22 20:00:01.299690,CD,ADD,A,172800,l.gtld-servers.net.,192.41.162.30
349,198.41.0.10,2015-07-22 20:00:01.299690,CD,ADD,A,172800,m.gtld-servers.net.,192.55.83.30
350,198.41.0.10,2015-07-22 20:00:01.299814,CD,AUTH,NS,172800,net.,a.gtld-servers.net.
351,198.41.0.10,2015-07-22 20:00:01.299814,CD,AUTH,NS,172800,net.,i.gtld-servers.net.
352,198.41.0.10,2015-07-22 20:00:01.299814,CD,AUTH,NS,172800,net.,g.gtld-servers.net.
353,198.41.0.10,2015-07-22 20:00:01.299814,CD,AUTH,NS,172800,net.,h.gtld-servers.net.
354,198.41.0.10,2015-07-22 20:00:01.299814,CD,AUTH,NS,172800,net.,k.gtld-servers.net.
355,198.41.0.10,2015-07-22 20:00:01.299814,CD,AUTH,NS,172800,net.,l.gtld-servers.net.
356,198.41.0.10,2015-07-22 20:00:01.299814,CD,AUTH,NS,172800,net.,d.gtld-servers.net.
357,198.41.0.10,2015-07-22 20:00:01.299814,CD,AUTH,NS,172800,net.,e.gtld-servers.net.
358,198.41.0.10,2015-07-22 20:00:01.299814,CD,AUTH,NS,172800,net.,b.gtld-servers.net.
359,198.41.0.10,2015-07-22 20:00:01.299814,CD,AUTH,NS,172800,net.,f.gtld-servers.net.
360,198.41.0.10,2015-07-22 20:00:01.299814,CD,AUTH,NS,172800,net.,j.gtld-servers.net.
361,198.41.0.10,2015-07-22 20:00:01.299814,CD,AUTH,NS,172800,net.,c.gtld-servers.net.
362,198.41.0.10,2015-07-22 20:00:01.299814,CD,AUTH,NS,172800,net.,m.gtld-servers.net.
363,198.41.0.10,2015-07-22 20:00:01.299814,CD,ADD,A,172800,a.gtld-servers.net.,192.5.6.30
364,198.41.0.10,2015-07-22 20:00:01.299814,CD,ADD,AAAA,172800,a.gtld-servers.net.,2001:503:a83e::2:30
365,198.41.0.10,2015-07-22 20:00:01.299814,CD,ADD,A,172800,b.gtld-servers.net.,192.33.14.30
366,198.41.0.10,2015-07-22 20:00:01.299814,CD,ADD,AAAA,172800,b.gtld-servers.net.,2001:503:231d::2:30
367,198.41.0.10,2015-07-22 20:00:01.299814,CD,ADD,A,172800,c.gtld-servers.net.,192.26.92.30
368,198.41.0.10,2015-07-22 20:00:01.299814,CD,ADD,A,172800,d.gtld-servers.net.,192.31.80.30
369,198.41.0.10,2015-07-22 20:00:01.299814,CD,ADD,A,172800,e.gtld-servers.net.,192.12.94.30
370,198.41.0.10,2015-07-22 20:00:01.299814,CD,ADD,A,172800,f.gtld-servers.net.,192.35.51.30
371,198.41.0.10,2015-07-22 20:00:01.299814,CD,ADD,A,172800,g.gtld-servers.net.,192.42.93.30
372,198.41.0.10,2015-07-22 20:00:01.299814,CD,ADD,A,172800,h.gtld-servers.net.,192.54.112.30
373,198.41.0.10,2015-07-22 20:00:01.299814,CD,ADD,A,172800,i.gtld-servers.net.,192.43.172.30
374,198.41.0.10,2015-07-22 20:00:01.299814,CD,ADD,A,172800,j.gtld-servers.net.,192.48.79.30
375,198.41.0.10,2015-07-22 20:00:01.299814,CD,ADD,A,172800,k.gtld-servers.net.,192.52.178.30
376,198.41.0.10,2015-07-22 20:00:01.299814,CD,ADD,A,172800,l.gtld-servers.net.,192.41.162.30
377,198.41.0.10,2015-07-22 20:00:01.299814,CD,ADD,A,172800,m.gtld-servers.net.,192.55.83.30
378,198.41.0.10,2015-07-22 20:00:01.299938,CD,AUTH,NS,172800,net.,d.gtld-servers.net.
379,198.41.0.10,2015-07-22 20:00:01.299938,CD,AUTH,NS,172800,net.,l.gtld-servers.net.
380,198.41.0.10,2015-07-22 20:00:01.299938,CD,AUTH,NS,172800,net.,a.gtld-servers.net.
381,198.41.0.10,2015-07-22 20:00:01.299938,CD,AUTH,NS,172800,net.,k.gtld-servers.net.
382,198.41.0.10,2015-07-22 20:00:01.299938,CD,AUTH,NS,172800,net.,g.gtld-servers.net.
383,198.41.0.10,2015-07-22 20:00:01.299938,CD,AUTH,NS,172800,net.,m.gtld-servers.net.
384,198.41.0.10,2015-07-22 20:00:01.299938,CD,AUTH,NS,172800,net.,i.gtld-servers.net.
385,198.41.0.10,2015-07-22 20:00:01.299938,CD,AUTH,NS,172800,net.,j.gtld-servers.net.
386,198.41.0.10,2015-07-22 20:00:01.299938,CD,AUTH,NS,172800,net.,f.gtld-servers.net.
387,198.41.0.10,2015-07-22 20:00:01.299938,CD,AUTH,NS,172800,net.,b.gtld-servers.net.
388,198.41.0.10,2015-07-22 20:00:01.299938,CD,AUTH,NS,172800,net.,e.gtld-servers.net.
389,198.41.0.10,2015-07-22 20:00:01.299938,CD,AUTH,NS,172800,net.,h.gtld-servers.net.
390,198.41.0.10,2015-07-22 20:00:01.299938,CD,AUTH,NS,172800,net.,c.gtld-servers.net.
391,198.41.0.10,2015-07-22 20:00:01.299938,CD,ADD,A,172800,a.gtld-servers.net.,192.5.6.30
392,198.41.0.10,2015-07-22 20:00:01.299938,CD,ADD,AAAA,172800,a.gtld-servers.net.,2001:503:a83e::2:30
393,198.41.0.10,2015-07-22 20:00:01.299938,CD,ADD,A,172800,b.gtld-servers.net.,192.33.14.30
394,198.41.0.10,2015-07-22 20:00:01.299938,CD,ADD,AAAA,172800,b.gtld-servers.net.,2001:503:231d::2:30
395,198.41.0.10,2015-07-22 20:00:01.299938,CD,ADD,A,172800,c.gtld-servers.net.,192.26.92.30
396,198.41.0.10,2015-07-22 20:00:01.299938,CD,ADD,A,172800,d.gtld-servers.net.,192.31.80.30
397,198.41.0.10,2015-07-22 20:00:01.299938,CD,ADD,A,172800,e.gtld-servers.net.,192.12.94.30
398,198.41.0.10,2015-07-22 20:00:01.299938,CD,ADD,A,172800,f.gtld-servers.net.,192.35.51.30
399,198.41.0.10,2015-07-22 20:00:01.299938,CD,ADD,A,172800,g.gtld-servers.net.,192.42.93.30
400,198.41.0.10,2015-07-22 20:00:01.299938,CD,ADD,A,172800,h.gtld-servers.net.,192.54.112.30
401,198.41.0.10,2015-07-22 20:00:01.299938,CD,ADD,A,172800,i.gtld-servers.net.,192.43.172.30
402,198.41.0.10,2015-07-22 20:00:01.299938,CD,ADD,A,172800,j.gtld-servers.net.,192.48.79.30
403,198.41.0.10,2015-07-22 20:00:01.299938,CD,ADD,A,172800,k.gtld-servers.net.,192.52.178.30
404,198.41.0.10,2015-07-22 20:00:01.299938,CD,ADD,A,172800,l.gtld-servers.net.,192.41.162.30
405,198.41.0.10,2015-07-22 20:00:01.299938,CD,ADD,A,172800,m.gtld-servers.net.,192.55.83.30
406,198.41.0.10,2015-07-22 20:00:01.300063,AA,ANS,NS,518400,.,f.root-servers.net.
407,198.41.0.10,2015-07-22 20:00:01.300063,AA,ANS,NS,518400,.,h.root-servers.net.
408,198.41.0.10,2015-07-22 20:00:01.300063,AA,ANS,NS,518400,.,l.root-servers.net.
409,198.41.0.10,2015-07-22 20:00:01.300063,AA,ANS,NS,518400,.,d.root-servers.net.
410,198.41.0.10,2015-07-22 20:00:01.300063,AA,ANS,NS,518400,.,j.root-servers.net.
411,198.41.0.10,2015-07-22 20:00:01.300063,AA,ANS,NS,518400,.,a.root-servers.net.
412,198.41.0.10,2015-07-22 20:00:01.300063,AA,ANS,NS,518400,.,e.root-servers.net.
413,198.41.0.10,2015-07-22 20:00:01.300063,AA,ANS,NS,518400,.,k.root-servers.net.
414,198.41.0.10,2015-07-22 20:00:01.300063,AA,ANS,NS,518400,.,i.root-servers.net.
415,198.41.0.10,2015-07-22 20:00:01.300063,AA,ANS,NS,518400,.,g.root-servers.net.
416,198.41.0.10,2015-07-22 20:00:01.300063,AA,ANS,NS,518400,.,c.root-servers.net.
417,198.41.0.10,2015-07-22 20:00:01.300063,AA,ANS,NS,518400,.,m.root-servers.net.
418,198.41.0.10,2015-07-22 20:00:01.300063,AA,ANS,NS,518400,.,b.root-servers.net.
419,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,A,3600000,a.root-servers.net.,198.41.0.4
420,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,AAAA,3600000,a.root-servers.net.,2001:503:ba3e::2:30
421,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,A,3600000,b.root-servers.net.,192.228.79.201
422,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,AAAA,3600000,b.root-servers.net.,2001:500:84::b
423,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,A,3600000,c.root-servers.net.,192.33.4.12
424,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,AAAA,3600000,c.root-servers.net.,2001:500:2::c
425,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,A,3600000,d.root-servers.net.,199.7.91.13
426,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,AAAA,3600000,d.root-servers.net.,2001:500:2d::d
427,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,A,3600000,e.root-servers.net.,192.203.230.10
428,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,A,3600000,f.root-servers.net.,192.5.5.241
429,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,AAAA,3600000,f.root-servers.net.,2001:500:2f::f
430,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,A,3600000,g.root-servers.net.,192.112.36.4
431,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,A,3600000,h.root-servers.net.,128.63.2.53
432,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,AAAA,3600000,h.root-servers.net.,2001:500:1::803f:235
433,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,A,3600000,i.root-servers.net.,192.36.148.17
434,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,AAAA,3600000,i.root-servers.net.,2001:7fe::53
435,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,A,3600000,j.root-servers.net.,192.58.128.30
436,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,AAAA,3600000,j.root-servers.net.,2001:503:c27::2:30
437,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,A,3600000,k.root-servers.net.,193.0.14.129
438,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,AAAA,3600000,k.root-servers.net.,2001:7fd::1
439,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,A,3600000,l.root-servers.net.,199.7.83.42
440,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,AAAA,3600000,l.root-servers.net.,2001:500:3::42
441,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,A,3600000,m.root-servers.net.,202.12.27.33
442,198.41.0.10,2015-07-22 20:00:01.300063,AA,ADD,AAAA,3600000,m.root-servers.net.,2001:dc3::35
443,193.0.9.6,2015-07-22 20:00:01.312934,AA,ANS,PTR,43200,151.90.187.217.in-addr.arpa.,xd9bb5a97.dyn.telefonica.de.
444,193.0.9.6,2015-07-22 20:00:01.312934,AA,AUTH,NS,43200,187.217.in-addr.arpa.,ns.ripe.net.
